transaction_id,transaction_date,product_id,product_name,quantity,unit_price,total_price
R001162,2024-08-09,P133,アイリスオーヤマ 電気圧力鍋,1,13800,13800
R001163,2024-08-09,P170,京都宇治 抹茶スイーツ詰め合わせ＜半額セール＞,2,3200,6400
R001164,2024-08-10,P102,Nature Remo IoT温度センサー,5,3980,19900
R001165,2024-08-10,P147,ユリウス K9 犬用ハーネス[半額セール],2,7980,15960
R001166,2024-08-10,P200,花ごころ 培養土 25L & 肥料セット【店頭】,2,1480,2960
R001167,2024-08-11,P043,P&G アリエール洗濯洗剤,10,800,8000
R001168,2024-08-11,P064,クラフトマン ボールペン,4,150,600
R001169,2024-08-11,P041,カゴメ トマトジュース（半額セール）,7,180,1260
R001170,2024-08-11,P118,ネイチャーメイド マルチビタミン 100粒,3,1580,4740
R001171,2024-08-11,P140,アディダス スポーツウェア 上下セット,2,8980,17960
R001172,2024-08-12,P042,ユニ・チャーム ソフィ,5,350,1750
R001173,2024-08-12,P053,ユニクロ ストレッチジャケット,5,3500,17500
R001174,2024-08-13,P014,三菱エアコン MSZ-GV3519【店頭】,1,90000,90000
R001175,2024-08-13,P080,ソニー ブルーレイプレーヤー（期間限定）,2,12000,24000
R001176,2024-08-13,P039,ロッテ ガーナミルクチョコレート,4,180,720
R001177,2024-08-13,P119,ヤクルト 青汁のめぐり 30袋[期間限定],1,1980,1980
R001178,2024-08-14,P079,パナソニック 電子レンジ[半額セール],2,15000,30000
R001179,2024-08-14,P033,日清 どん兵衛＜半額セール＞,1,220,220
R001180,2024-08-14,P015,森永 エンゼルパイ［期間限定］,8,300,2400
R001181,2024-08-15,P035,ヤクルト 1000,6,250,1500
R001182,2024-08-15,P070,バンダイ トランスフォーマー,3,3500,10500
R001183,2024-08-15,P033,日清 どん兵衛［期間限定］,6,220,1320
R001184,2024-08-15,P137,コールマン ツーリングドームテント【店頭】,1,22800,22800
R001185,2024-08-16,P127,パナソニック フードプロセッサー【店頭】【半額セール】,2,8980,17960
R001186,2024-08-16,P145,ロイヤルカナン ドッグフード 3kg,1,4280,4280
R001187,2024-08-16,P194,アイリスオーヤマ ガーデニングツール 10点セット（ネット）,1,3980,3980
R001188,2024-08-16,P059,ゼブラ マイルドライナー,9,180,1620
R001189,2024-08-17,P038,江崎グリコ ポッキー,4,150,600
R001190,2024-08-17,P105,Philips Hue スマート照明スターターキット,2,9800,19600
R001191,2024-08-18,P039,ロッテ ガーナミルクチョコレート（半額セール）,9,180,1620
R001192,2024-08-18,P065,プラス カラーペンセット,6,250,1500
R001193,2024-08-19,P180,竹歯ブラシ 4本セット,6,980,5880
R001194,2024-08-19,P036,ハウス食品 カレールウ[期間限定],10,300,3000
R001195,2024-08-19,P048,花王 ソフィ 洗濯柔軟剤[期間限定],4,300,1200
R001196,2024-08-19,P111,ヤーマン 美顔器 フォトプラス【半額セール】,1,39800,39800
R001197,2024-08-19,P195,パキラ 観葉植物 8号鉢【店頭】［期間限定］,4,4980,19920
R001198,2024-08-21,P034,サントリー ザ・プレミアムモルツ,6,500,3000
R001199,2024-08-21,P150,アイリスオーヤマ ペット用自動給水器（期間限定）,3,2980,8940
R001200,2024-08-21,P120,日食 プレミアムピュアオートミール 300g【店頭】【半額セール】,6,498,2988
R001201,2024-08-21,P194,アイリスオーヤマ ガーデニングツール 10点セット（期間限定）,3,3980,11940
R001202,2024-08-21,P042,ユニ・チャーム ソフィ＜半額セール＞,1,350,350
R001203,2024-08-21,P064,クラフトマン ボールペン＜半額セール＞,9,150,1350
R001204,2024-08-22,P025,キヤノン EOS R6【半額セール】,1,230000,230000
R001205,2024-08-22,P040,クラシエ サッポロ一番（期間限定）,4,210,840
R001206,2024-08-22,P114,オムロン 血圧計 上腕式,2,7980,15960
R001207,2024-08-22,P033,日清 どん兵衛,5,220,1100
R001208,2024-08-23,P063,ぺんてる シャープペンシル【店頭】＜半額セール＞,9,160,1440
R001209,2024-08-23,P124,味の素 アミノバイタル プロ 30本,5,3680,18400
R001210,2024-08-23,P013,ライオン レノアハピネス,9,500,4500
R001211,2024-08-23,P112,ドクターエア マッサージガン（半額セール）,1,14800,14800
R001212,2024-08-23,P171,鹿児島黒豚 しゃぶしゃぶ用 500g,5,4800,24000
R001213,2024-08-24,P063,ぺんてる シャープペンシル【閉店セール】,6,160,960
R001214,2024-08-24,P174,無印良品風 トラベルポーチ 3点セット【店頭】［期間限定］,4,2480,9920
R001215,2024-08-24,P073,タカラトミー ウルトラマンフィギュア＜期間限定＞,1,3000,3000
R001216,2024-08-25,P199,BOSCH レーザー距離計,2,7980,15960
R001217,2024-08-25,P033,日清 どん兵衛（半額セール）,8,220,1760
R001218,2024-08-25,P034,サントリー ザ・プレミアムモルツ【期間限定】,9,500,4500
R001219,2024-08-25,P117,ザバス ホエイプロテイン ココア味 1kg,2,3980,7960
R001220,2024-08-25,P033,日清 どん兵衛,2,220,440
R001221,2024-08-26,P171,鹿児島黒豚 しゃぶしゃぶ用 500g[期間限定],2,4800,9600
R001222,2024-08-26,P056,パイロット G2 ジェルペン,6,150,900
R001223,2024-08-26,P179,マーナ シュパット エコバッグ L[期間限定],1,1980,1980
R001224,2024-08-26,P162,北海道 夕張メロン 1玉[半額セール],1,5800,5800
R001225,2024-08-26,P034,サントリー ザ・プレミアムモルツ（期間限定）,7,500,3500
R001226,2024-08-27,P012,明治 ミルクチョコレート,8,150,1200
R001227,2024-08-27,P013,ライオン レノアハピネス,2,500,1000
R001228,2024-08-27,P063,ぺんてる シャープペンシル,3,160,480
R001229,2024-08-27,P111,ヤーマン 美顔器 フォトプラス【店頭】,1,39800,39800
R001230,2024-08-27,P145,ロイヤルカナン ドッグフード 3kg【店頭】,2,4280,8560
R001231,2024-08-27,P048,花王 ソフィ 洗濯柔軟剤,2,300,600
R001232,2024-08-28,P166,築地直送 本マグロ 中トロ 300g,2,6800,13600
R001233,2024-08-28,P021,東芝 ノンフロン冷蔵庫[期間限定],1,85000,85000
R001234,2024-08-28,P037,マルちゃん 正麺【閉店セール】,10,250,2500
R001235,2024-08-28,P127,パナソニック フードプロセッサー[半額セール],1,8980,8980
R001236,2024-08-28,P095,オリンパス PEN-F,1,140000,140000
R001237,2024-08-28,P071,バンダイ デジモンカード[期間限定],8,500,4000
R001238,2024-08-28,P153,コンビ ベビーカー スゴカルα,2,39800,79600
R001239,2024-08-29,P030,エプソン エコタンク ET-2750【店頭】【半額セール】,1,35000,35000
R001240,2024-08-29,P042,ユニ・チャーム ソフィ,2,350,700
R001241,2024-08-29,P006,花王 アタック洗剤,7,800,5600
R001242,2024-08-29,P139,カリマー 登山リュック 30L＜半額セール＞,1,18800,18800
R001243,2024-08-30,P108,TP-Link スマートプラグ 2個セット【店頭】【半額セール】,3,3200,9600
R001244,2024-08-30,P083,パナソニック 冷蔵庫 NR-F603M【閉店セール】,2,90000,180000
R001245,2024-08-31,P071,バンダイ デジモンカード,3,500,1500
R001246,2024-08-31,P152,GEX ハムスターケージ［期間限定］,1,4980,4980
R001247,2024-08-31,P039,ロッテ ガーナミルクチョコレート（期間限定）,8,180,1440
R001248,2024-08-31,P006,花王 アタック洗剤,2,800,1600
R001249,2024-09-01,P149,チャオ ちゅ〜る バラエティ 50本＜期間限定＞,1,1980,1980
R001250,2024-09-01,P004,日清 カップヌードル【店頭】【半額セール】,7,200,1400
R001251,2024-09-01,P169,北海道十勝 ラクレットチーズ 300g【店頭】＜半額セール＞,2,2480,4960
R001252,2024-09-01,P064,クラフトマン ボールペン【閉店セール】,10,150,1500
R001253,2024-09-02,P076,パナソニック ポータブルスピーカー,3,6000,18000
R001254,2024-09-02,P046,ロート製薬 ムヒ【閉店セール】,1,500,500
R001255,2024-09-02,P200,花ごころ 培養土 25L & 肥料セット,5,1480,7400
R001256,2024-09-02,P157,ピジョン 哺乳びん 母乳実感（期間限定）,2,1980,3960
R001257,2024-09-03,P171,鹿児島黒豚 しゃぶしゃぶ用 500g＜期間限定＞,2,4800,9600
R001258,2024-09-03,P021,東芝 ノンフロン冷蔵庫,1,85000,85000
R001259,2024-09-04,P080,ソニー ブルーレイプレーヤー【店頭】,1,12000,12000
R001260,2024-09-05,P176,地球の歩き方 旅行ガイドブック【店頭】＜期間限定＞,3,1980,5940
R001261,2024-09-05,P122,DHC ビタミンC 60日分,1,580,580
R001262,2024-09-05,P061,Pentel EnerGel（ネット）,2,180,360
R001263,2024-09-05,P180,竹歯ブラシ 4本セット,1,980,980
R001264,2024-09-06,P123,大塚製薬 ネイチャーメイド 鉄分（半額セール）,7,980,6860
R001265,2024-09-06,P131,シャープ ヘルシオ ホットクック【閉店セール】,2,42800,85600
R001266,2024-09-06,P037,マルちゃん 正麺（期間限定）,8,250,2000
R001267,2024-09-06,P013,ライオン レノアハピネス,8,500,4000
R001268,2024-09-07,P037,マルちゃん 正麺,5,250,1250
R001269,2024-09-07,P063,ぺんてる シャープペンシル,2,160,320
R001270,2024-09-08,P039,ロッテ ガーナミルクチョコレート,7,180,1260
R001271,2024-09-08,P033,日清 どん兵衛【店頭】,9,220,1980
R001272,2024-09-08,P028,オリンパス OM-D E-M10【店頭】【半額セール】,1,120000,120000
R001273,2024-09-08,P178,折りたたみ トラベルバックパック[半額セール],1,3980,3980
R001274,2024-09-08,P154,パンパース おむつ テープ 新生児 114枚,4,2180,8720
R001275,2024-09-09,P037,マルちゃん 正麺,6,250,1500
R001276,2024-09-10,P008,無印良品 オーガニックコットンシャツ［期間限定］,2,2500,5000
R001277,2024-09-11,P169,北海道十勝 ラクレットチーズ 300g,1,2480,2480
R001278,2024-09-11,P012,明治 ミルクチョコレート【店頭】【半額セール】,7,150,1050
R001279,2024-09-11,P045,大正製薬 サロンパス（半額セール）,1,400,400
R001280,2024-09-11,P046,ロート製薬 ムヒ【店頭】【半額セール】,5,500,2500
R001281,2024-09-12,P049,ユニクロ ジーンズ,1,3000,3000
R001282,2024-09-12,P170,京都宇治 抹茶スイーツ詰め合わせ,1,3200,3200
R001283,2024-09-12,P009,パイロット フリクションボールペン【店頭】【半額セール】,5,100,500
R001284,2024-09-12,P127,パナソニック フードプロセッサー,4,8980,35920
R001285,2024-09-12,P162,北海道 夕張メロン 1玉,2,5800,11600
R001286,2024-09-13,P107,Ring ビデオドアベル［期間限定］,1,18800,18800
R001287,2024-09-13,P125,森永 おいしいコラーゲンドリンク 12本,2,2980,5960
R001288,2024-09-16,P070,バンダイ トランスフォーマー,2,3500,7000
R001289,2024-09-16,P170,京都宇治 抹茶スイーツ詰め合わせ,3,3200,9600
R001290,2024-09-16,P083,パナソニック 冷蔵庫 NR-F603M（期間限定）,1,90000,90000
R001291,2024-09-17,P147,ユリウス K9 犬用ハーネス（半額セール）,1,7980,7980
R001292,2024-09-17,P139,カリマー 登山リュック 30L（期間限定）,2,18800,37600
R001293,2024-09-18,P122,DHC ビタミンC 60日分,5,580,2900
R001294,2024-09-18,P182,再生紙ノート A5 5冊パック＜期間限定＞,1,680,680
R001295,2024-09-19,P034,サントリー ザ・プレミアムモルツ,8,500,4000
R001296,2024-09-19,P036,ハウス食品 カレールウ＜期間限定＞,4,300,1200
R001297,2024-09-19,P046,ロート製薬 ムヒ,7,500,3500
R001298,2024-09-19,P168,宮崎県産 完熟マンゴー 2個＜期間限定＞,2,7800,15600
R001299,2024-09-19,P150,アイリスオーヤマ ペット用自動給水器【店頭】,1,2980,2980
R001300,2024-09-19,P046,ロート製薬 ムヒ【店頭】＜期間限定＞,7,500,3500
R001301,2024-09-19,P067,バンダイ たまごっち＜半額セール＞,2,1200,2400
R001302,2024-09-20,P174,無印良品風 トラベルポーチ 3点セット（半額セール）,3,2480,7440
R001303,2024-09-20,P004,日清 カップヌードル,7,200,1400
R001304,2024-09-22,P145,ロイヤルカナン ドッグフード 3kg（ネット）,2,4280,8560
R001305,2024-09-23,P042,ユニ・チャーム ソフィ【半額セール】,10,350,3500
R001306,2024-09-23,P139,カリマー 登山リュック 30L［期間限定］,2,18800,37600
R001307,2024-09-23,P101,Echo Dot スマートスピーカー【店頭】【半額セール】,3,5980,17940
R001308,2024-09-23,P041,カゴメ トマトジュース,3,180,540
R001309,2024-09-23,P035,ヤクルト 1000【閉店セール】,10,250,2500
R001310,2024-09-23,P042,ユニ・チャーム ソフィ【店頭】＜期間限定＞,7,350,2450
R001311,2024-09-24,P164,銀座千疋屋 クリスマスケーキ［期間限定］,1,5400,5400
R001312,2024-09-24,P106,SwitchBot カーテン自動開閉【半額セール】,1,7980,7980
R001313,2024-09-25,P084,シャープ 空気清浄機（ネット）,1,22000,22000
R001314,2024-09-25,P059,ゼブラ マイルドライナー【店頭】［期間限定］,3,180,540
R001315,2024-09-26,P195,パキラ 観葉植物 8号鉢,4,4980,19920
R001316,2024-09-26,P111,ヤーマン 美顔器 フォトプラス,2,39800,79600
R001317,2024-09-26,P117,ザバス ホエイプロテイン ココア味 1kg【店頭】【半額セール】,1,3980,3980
R001318,2024-09-26,P196,TONE 工具セット 56点[期間限定],1,14800,14800
R001319,2024-09-26,P138,パールイズミ サイクリンググローブ,3,3980,11940
R001320,2024-09-26,P177,ゼロハリバートン アタッシュケース,1,19800,19800
R001321,2024-09-27,P137,コールマン ツーリングドームテント,2,22800,45600
R001322,2024-09-27,P051,ユニクロ スウェットパーカー,4,2500,10000
R001323,2024-09-27,P039,ロッテ ガーナミルクチョコレート,4,180,720
R001324,2024-09-28,P013,ライオン レノアハピネス［期間限定］,6,500,3000
R001325,2024-09-28,P102,Nature Remo IoT温度センサー（ネット）,4,3980,15920
R001326,2024-09-28,P166,築地直送 本マグロ 中トロ 300g【店頭】［期間限定］,1,6800,6800
R001327,2024-09-28,P046,ロート製薬 ムヒ【店頭】＜半額セール＞,8,500,4000
R001328,2024-09-28,P083,パナソニック 冷蔵庫 NR-F603M【店頭】,1,90000,90000
R001329,2024-09-28,P066,タカラトミー プラレール,1,2800,2800
R001330,2024-09-29,P150,アイリスオーヤマ ペット用自動給水器,3,2980,8940
R001331,2024-09-30,P062,パイロット フリクションペン［期間限定］,4,130,520
R001332,2024-09-30,P172,三陸産 生ウニ 100g,2,5980,11960
R001333,2024-09-30,P196,TONE 工具セット 56点＜期間限定＞,2,14800,29600
R001334,2024-09-30,P167,新潟県魚沼産コシヒカリ 5kg（期間限定）,1,3980,3980
R001335,2024-09-30,P064,クラフトマン ボールペン【半額セール】,10,150,1500
R001336,2024-09-30,P180,竹歯ブラシ 4本セット【閉店セール】,5,980,4900
R001337,2024-10-01,P100,京セラ TASKalfa 2552ci[半額セール],1,250000,250000
R001338,2024-10-01,P018,シャープ 加湿器 HX-50,1,15000,15000
R001339,2024-10-02,P060,トンボ鉛筆 モノ消しゴム[半額セール],9,100,900
R001340,2024-10-02,P165,博多久松 おせち料理セット 三段重（期間限定）,2,15800,31600
R001341,2024-10-03,P096,ニコン Z6 II（半額セール）,1,200000,200000
R001342,2024-10-04,P021,東芝 ノンフロン冷蔵庫【店頭】［期間限定］,1,85000,85000
R001343,2024-10-04,P013,ライオン レノアハピネス,8,500,4000
R001344,2024-10-05,P166,築地直送 本マグロ 中トロ 300g【店頭】,2,6800,13600
R001345,2024-10-05,P118,ネイチャーメイド マルチビタミン 100粒【閉店セール】,4,1580,6320
R001346,2024-10-07,P143,ダイワ 釣り竿 スピニングロッド,1,12800,12800
R001347,2024-10-07,P042,ユニ・チャーム ソフィ【店頭】＜期間限定＞,3,350,1050
R001348,2024-10-07,P112,ドクターエア マッサージガン【店頭】［期間限定］,3,14800,44400
R001349,2024-10-08,P034,サントリー ザ・プレミアムモルツ[半額セール],6,500,3000
R001350,2024-10-08,P200,花ごころ 培養土 25L & 肥料セット[半額セール],1,1480,1480
R001351,2024-10-09,P018,シャープ 加湿器 HX-50,2,15000,30000
R001352,2024-10-09,P010,タカラトミー ガンダムフィギュア[半額セール],1,3000,3000
R001353,2024-10-09,P128,ティファール 電気ケトル 1.2L＜期間限定＞,3,4980,14940
R001354,2024-10-09,P154,パンパース おむつ テープ 新生児 114枚（半額セール）,2,2180,4360
R001355,2024-10-09,P123,大塚製薬 ネイチャーメイド 鉄分,7,980,6860
R001356,2024-10-10,P137,コールマン ツーリングドームテント＜半額セール＞,1,22800,22800
R001357,2024-10-10,P085,日立 炊飯器 RZ-Mシリーズ＜半額セール＞,2,30000,60000
R001358,2024-10-10,P161,松坂牛 サーロインステーキ 200g（期間限定）,1,8800,8800
R001359,2024-10-10,P167,新潟県魚沼産コシヒカリ 5kg（ネット）,4,3980,15920
R001360,2024-10-10,P101,Echo Dot スマートスピーカー【店頭】,2,5980,11960
R001361,2024-10-11,P004,日清 カップヌードル【店頭】［期間限定］,5,200,1000
R001362,2024-10-11,P180,竹歯ブラシ 4本セット【店頭】＜期間限定＞,9,980,8820
R001363,2024-10-11,P119,ヤクルト 青汁のめぐり 30袋【店頭】＜期間限定＞,4,1980,7920
R001364,2024-10-11,P128,ティファール 電気ケトル 1.2L,2,4980,9960
R001365,2024-10-12,P114,オムロン 血圧計 上腕式,1,7980,7980
R001366,2024-10-12,P045,大正製薬 サロンパス[半額セール],4,400,1600
R001367,2024-10-13,P037,マルちゃん 正麺[期間限定],6,250,1500
R001368,2024-10-13,P101,Echo Dot スマートスピーカー,4,5980,23920
R001369,2024-10-13,P138,パールイズミ サイクリンググローブ[期間限定],3,3980,11940
R001370,2024-10-13,P170,京都宇治 抹茶スイーツ詰め合わせ[期間限定],1,3200,3200
R001371,2024-10-14,P163,有機野菜セット 10品目（ネット）,1,3280,3280
R001372,2024-10-15,P141,モンベル トレッキングポール【期間限定】,1,6980,6980
R001373,2024-10-15,P168,宮崎県産 完熟マンゴー 2個,3,7800,23400
R001374,2024-10-16,P115,パナソニック 目もとエステ［期間限定］,2,15800,31600
R001375,2024-10-16,P154,パンパース おむつ テープ 新生児 114枚,3,2180,6540
R001376,2024-10-16,P041,カゴメ トマトジュース（ネット）,9,180,1620
R001377,2024-10-17,P074,バンダイ ミニ四駆,1,2000,2000
R001378,2024-10-17,P008,無印良品 オーガニックコットンシャツ【期間限定】,3,2500,7500
R001379,2024-10-17,P099,リコー MP C4504,1,80000,80000
R001380,2024-10-18,P043,P&G アリエール洗濯洗剤【期間限定】,9,800,7200
R001381,2024-10-18,P161,松坂牛 サーロインステーキ 200g＜半額セール＞,5,8800,44000
R001382,2024-10-19,P039,ロッテ ガーナミルクチョコレート【店頭】【半額セール】,2,180,360
R001383,2024-10-19,P040,クラシエ サッポロ一番【店頭】,2,210,420
R001384,2024-10-19,P183,みつろうラップ 3枚セット（期間限定）,3,2480,7440
R001385,2024-10-20,P122,DHC ビタミンC 60日分,5,580,2900
R001386,2024-10-20,P013,ライオン レノアハピネス[期間限定],2,500,1000
R001387,2024-10-20,P072,バンダイ スーパーロボットアクションフィギュア（半額セール）,2,4000,8000
R001388,2024-10-20,P183,みつろうラップ 3枚セット[期間限定],1,2480,2480
R001389,2024-10-21,P035,ヤクルト 1000[半額セール],3,250,750
R001390,2024-10-21,P017,パナソニック 4Kプロジェクター［期間限定］,1,130000,130000
R001391,2024-10-21,P185,ソーラーチャージャー 折りたたみ式[半額セール],1,5980,5980
R001392,2024-10-21,P005,キリン 一番搾りビール【店頭】［期間限定］,7,400,2800
R001393,2024-10-21,P073,タカラトミー ウルトラマンフィギュア【店頭】【半額セール】,4,3000,12000
R001394,2024-10-21,P116,ブラウン メンズシェーバー シリーズ9（ネット）,2,24800,49600
R001395,2024-10-22,P046,ロート製薬 ムヒ[半額セール],1,500,500
R001396,2024-10-22,P040,クラシエ サッポロ一番【店頭】【半額セール】,7,210,1470
R001397,2024-10-22,P147,ユリウス K9 犬用ハーネス,3,7980,23940
R001398,2024-10-22,P105,Philips Hue スマート照明スターターキット＜期間限定＞,3,9800,29400
R001399,2024-10-22,P129,象印 ホットプレート やきやき,3,12800,38400
R001400,2024-10-22,P114,オムロン 血圧計 上腕式,2,7980,15960
R001401,2024-10-22,P163,有機野菜セット 10品目（期間限定）,2,3280,6560
R001402,2024-10-23,P166,築地直送 本マグロ 中トロ 300g（ネット）,4,6800,27200
R001403,2024-10-23,P118,ネイチャーメイド マルチビタミン 100粒,3,1580,4740
R001404,2024-10-23,P087,ソニー ゲーム機 PLAYSTATION5＜期間限定＞,1,50000,50000
R001405,2024-10-24,P152,GEX ハムスターケージ＜半額セール＞,4,4980,19920
R001406,2024-10-24,P163,有機野菜セット 10品目【店頭】【半額セール】,5,3280,16400
R001407,2024-10-24,P134,バーミックス ハンドブレンダー,2,24800,49600
R001408,2024-10-25,P130,デロンギ コーヒーメーカー マグニフィカS［期間限定］,1,59800,59800
R001409,2024-10-26,P013,ライオン レノアハピネス,9,500,4500
R001410,2024-10-26,P163,有機野菜セット 10品目【店頭】,2,3280,6560
R001411,2024-10-26,P125,森永 おいしいコラーゲンドリンク 12本【店頭】,2,2980,5960
R001412,2024-10-26,P129,象印 ホットプレート やきやき,1,12800,12800
R001413,2024-10-27,P128,ティファール 電気ケトル 1.2L,3,4980,14940
R001414,2024-10-27,P114,オムロン 血圧計 上腕式＜半額セール＞,2,7980,15960
R001415,2024-10-27,P005,キリン 一番搾りビール【半額セール】,10,400,4000
R001416,2024-10-27,P131,シャープ ヘルシオ ホットクック【店頭】［期間限定］,1,42800,42800
R001417,2024-10-28,P078,日立 デジタルサイネージ,1,95000,95000
R001418,2024-10-28,P064,クラフトマン ボールペン【店頭】【半額セール】,8,150,1200
R001419,2024-10-28,P184,エコ洗剤 ハッピーエレファント 詰替用（ネット）,6,598,3588
R001420,2024-10-29,P033,日清 どん兵衛,4,220,880
R001421,2024-10-29,P096,ニコン Z6 II【半額セール】,1,200000,200000
R001422,2024-10-30,P141,モンベル トレッキングポール[期間限定],2,6980,13960
R001423,2024-10-30,P033,日清 どん兵衛,8,220,1760
R001424,2024-10-31,P185,ソーラーチャージャー 折りたたみ式［期間限定］,3,5980,17940
R001425,2024-10-31,P158,アンパンマン おしゃべりいっぱいことばずかん,1,7980,7980
R001426,2024-10-31,P111,ヤーマン 美顔器 フォトプラス【期間限定】,1,39800,39800
R001427,2024-11-01,P050,無印良品 ウールブレンドコート【店頭】＜半額セール＞,1,5000,5000
R001428,2024-11-02,P169,北海道十勝 ラクレットチーズ 300g[半額セール],1,2480,2480
R001429,2024-11-02,P134,バーミックス ハンドブレンダー（ネット）,1,24800,24800
R001430,2024-11-04,P198,プランター 菜園キット 土・種付き（半額セール）,2,2480,4960
R001431,2024-11-04,P171,鹿児島黒豚 しゃぶしゃぶ用 500g【半額セール】,3,4800,14400
R001432,2024-11-04,P117,ザバス ホエイプロテイン ココア味 1kg＜半額セール＞,4,3980,15920
R001433,2024-11-05,P107,Ring ビデオドアベル【期間限定】,1,18800,18800
R001434,2024-11-05,P068,バンダイ 仮面ライダーアクションフィギュア,3,3200,9600
R001435,2024-11-05,P068,バンダイ 仮面ライダーアクションフィギュア,3,3200,9600
R001436,2024-11-05,P043,P&G アリエール洗濯洗剤,5,800,4000
R001437,2024-11-06,P135,アシックス ランニングシューズ GEL-KAYANO（ネット）,1,15800,15800
R001438,2024-11-06,P155,くもん 知育玩具 くみくみスロープ（期間限定）,4,4280,17120
R001439,2024-11-07,P187,季節のフルーツ定期便 月1回【半額セール】,3,4980,14940
R001440,2024-11-08,P166,築地直送 本マグロ 中トロ 300g【閉店セール】,3,6800,20400
R001441,2024-11-09,P111,ヤーマン 美顔器 フォトプラス【店頭】＜期間限定＞,3,39800,119400
R001442,2024-11-10,P146,花王 ニャンとも清潔トイレセット【期間限定】,1,3980,3980
R001443,2024-11-10,P160,西松屋 ベビーバスチェア【店頭】［期間限定］,4,2480,9920
R001444,2024-11-11,P056,パイロット G2 ジェルペン【期間限定】,6,150,900
R001445,2024-11-11,P197,高儀 電動丸ノコ,3,8980,26940
R001446,2024-11-11,P124,味の素 アミノバイタル プロ 30本[半額セール],1,3680,3680
R001447,2024-11-11,P042,ユニ・チャーム ソフィ,9,350,3150
R001448,2024-11-13,P044,資生堂 TSUBAKIシャンプー＜期間限定＞,2,1200,2400
R001449,2024-11-13,P009,パイロット フリクションボールペン＜半額セール＞,10,100,1000
R001450,2024-11-13,P020,パナソニック 掃除機 MC-CL883[期間限定],1,75000,75000
R001451,2024-11-14,P045,大正製薬 サロンパス【半額セール】,6,400,2400
R001452,2024-11-14,P129,象印 ホットプレート やきやき【店頭】,2,12800,25600
R001453,2024-11-14,P175,テンピュール ネックピロー,2,5980,11960
R001454,2024-11-14,P051,ユニクロ スウェットパーカー[半額セール],2,2500,5000
R001455,2024-11-15,P110,フィリップス ソニッケアー 電動歯ブラシ【店頭】＜半額セール＞,2,8980,17960
R001456,2024-11-15,P062,パイロット フリクションペン【店頭】＜期間限定＞,4,130,520
R001457,2024-11-15,P102,Nature Remo IoT温度センサー【店頭】【半額セール】,1,3980,3980
R001458,2024-11-16,P147,ユリウス K9 犬用ハーネス＜半額セール＞,4,7980,31920
R001459,2024-11-16,P006,花王 アタック洗剤（期間限定）,6,800,4800
R001460,2024-11-17,P043,P&G アリエール洗濯洗剤（ネット）,6,800,4800
R001461,2024-11-17,P104,iRobot ルンバ i5 ロボット掃除機＜半額セール＞,1,49800,49800
R001462,2024-11-17,P140,アディダス スポーツウェア 上下セット【店頭】［期間限定］,4,8980,35920
R001463,2024-11-17,P133,アイリスオーヤマ 電気圧力鍋【期間限定】,1,13800,13800
R001464,2024-11-17,P084,シャープ 空気清浄機[半額セール],1,22000,22000
R001465,2024-11-18,P194,アイリスオーヤマ ガーデニングツール 10点セット,2,3980,7960
R001466,2024-11-18,P047,カネボウ ハンドクリーム【期間限定】,4,700,2800
R001467,2024-11-18,P170,京都宇治 抹茶スイーツ詰め合わせ,2,3200,6400
R001468,2024-11-19,P141,モンベル トレッキングポール（半額セール）,4,6980,27920
R001469,2024-11-19,P167,新潟県魚沼産コシヒカリ 5kg,4,3980,15920
R001470,2024-11-19,P171,鹿児島黒豚 しゃぶしゃぶ用 500g【店頭】＜期間限定＞,1,4800,4800
R001471,2024-11-19,P041,カゴメ トマトジュース,2,180,360
R001472,2024-11-20,P047,カネボウ ハンドクリーム（期間限定）,5,700,3500
R001473,2024-11-20,P060,トンボ鉛筆 モノ消しゴム【閉店セール】,7,100,700
R001474,2024-11-20,P118,ネイチャーメイド マルチビタミン 100粒（ネット）,2,1580,3160
R001475,2024-11-20,P138,パールイズミ サイクリンググローブ【店頭】,1,3980,3980
R001476,2024-11-21,P193,マキタ 充電式電動ドライバー,3,9800,29400
R001477,2024-11-21,P013,ライオン レノアハピネス（ネット）,6,500,3000
R001478,2024-11-22,P071,バンダイ デジモンカード【半額セール】,5,500,2500
R001479,2024-11-22,P194,アイリスオーヤマ ガーデニングツール 10点セット＜半額セール＞,5,3980,19900
R001480,2024-11-22,P120,日食 プレミアムピュアオートミール 300g＜期間限定＞,3,498,1494
R001481,2024-11-23,P191,全国銘菓 おやつ定期便【半額セール】,2,2480,4960
R001482,2024-11-23,P166,築地直送 本マグロ 中トロ 300g【店頭】＜半額セール＞,1,6800,6800
R001483,2024-11-23,P037,マルちゃん 正麺＜期間限定＞,9,250,2250
R001484,2024-11-23,P037,マルちゃん 正麺,1,250,250
R001485,2024-11-23,P151,ドギーマン おさんぽリード【店頭】,2,1480,2960
R001486,2024-11-23,P030,エプソン エコタンク ET-2750【店頭】＜半額セール＞,1,35000,35000
R001487,2024-11-24,P052,無印良品 リネンシャツ＜期間限定＞,2,2800,5600
R001488,2024-11-24,P009,パイロット フリクションボールペン,3,100,300
R001489,2024-11-24,P064,クラフトマン ボールペン,4,150,600
R001490,2024-11-24,P168,宮崎県産 完熟マンゴー 2個【店頭】［期間限定］,3,7800,23400
R001491,2024-11-25,P165,博多久松 おせち料理セット 三段重,1,15800,15800
