transaction_id,transaction_date,product_id,product_name,quantity,unit_price,total_price
E001149,2024-08-14,P066,バッファロー Wi-Fiルーター 6E（ネット）,5,2800,14000
E001150,2024-08-14,P197,高儀 電動丸ノコ[期間限定],3,8980,26940
E001151,2024-08-15,P084,象印 炊飯器 極め炊き＜期間限定＞,1,22000,22000
E001152,2024-08-15,P192,ワイン頒布会 赤白2本セット（期間限定）,1,6800,6800
E001153,2024-08-15,P087,ブラーバ ジェット m6＜ポイント10倍＞,1,50000,50000
E001154,2024-08-15,P074,Anker モバイルバッテリー 20000mAh[新生活応援],2,2000,4000
E001155,2024-08-15,P110,フィリップス ソニッケアー 電動歯ブラシ【店頭】,2,8980,17960
E001156,2024-08-16,P196,TONE 工具セット 56点（送料無料）,1,14800,14800
E001157,2024-08-16,P163,有機野菜セット 10品目＜半額セール＞,1,3280,3280
E001158,2024-08-16,P094,Lenovo ThinkPad X1 Carbon【店頭】,1,170000,170000
E001159,2024-08-16,P059,サントリー 天然水 2L 12本（送料無料）,4,180,720
E001160,2024-08-17,P069,サンワサプライ モニターアーム[新生活応援],1,1500,1500
E001161,2024-08-17,P064,ネスカフェ ゴールドブレンド 120g[数量限定],2,150,300
E001162,2024-08-17,P174,無印良品風 トラベルポーチ 3点セット,1,2480,2480
E001163,2024-08-17,P088,東芝 オーブンレンジ 石窯ドーム[期間限定],1,40000,40000
E001164,2024-08-17,P159,エルゴベビー 抱っこひも オムニ360[半額セール],1,28800,28800
E001165,2024-08-18,P101,Echo Dot スマートスピーカー[新生活応援],5,5980,29900
E001166,2024-08-18,P189,日本酒 頒布会 720ml×2本[数量限定],4,5800,23200
E001167,2024-08-18,P136,Manduka ヨガマット PRO 6mm（送料無料）,1,14800,14800
E001168,2024-08-18,P148,ペティオ ペットベッド あったかドーム[半額セール],2,3480,6960
E001169,2024-08-19,P181,ステンレスストロー 8本セット（期間限定）,1,1280,1280
E001170,2024-08-19,P112,ドクターエア マッサージガン＜半額セール＞,1,14800,14800
E001171,2024-08-19,P110,フィリップス ソニッケアー 電動歯ブラシ（期間限定）,1,8980,8980
E001172,2024-08-19,P057,明治 おいしい牛乳 1L 6本【セール】,1,120,120
E001173,2024-08-19,P055,ニューバランス 574,2,4000,8000
E001174,2024-08-20,P150,アイリスオーヤマ ペット用自動給水器（ネット）,1,2980,2980
E001175,2024-08-20,P148,ペティオ ペットベッド あったかドーム＜期間限定＞,4,3480,13920
E001176,2024-08-20,P197,高儀 電動丸ノコ＜期間限定＞,4,8980,35920
E001177,2024-08-21,P173,サムソナイト スーツケース 68L[半額セール],1,25800,25800
E001178,2024-08-21,P193,マキタ 充電式電動ドライバー＜期間限定＞,1,9800,9800
E001179,2024-08-21,P079,パナソニック LEDデスクライト【期間限定】,1,15000,15000
E001180,2024-08-21,P113,パナソニック ヘアドライヤー ナノケア（ネット）,1,28000,28000
E001181,2024-08-21,P050,ナイキ エアマックス 270[新生活応援],1,5000,5000
E001182,2024-08-22,P118,ネイチャーメイド マルチビタミン 100粒【店頭】,1,1580,1580
E001183,2024-08-22,P177,ゼロハリバートン アタッシュケース[数量限定],1,19800,19800
E001184,2024-08-22,P089,日立 ドラム式洗濯機 ビッグドラム＜半額セール＞,1,55000,55000
E001185,2024-08-22,P085,パナソニック 食器洗い乾燥機【期間限定】,2,30000,60000
E001186,2024-08-22,P066,バッファロー Wi-Fiルーター 6E＜ポイント10倍＞,1,2800,2800
E001187,2024-08-23,P107,Ring ビデオドアベル（期間限定）,1,18800,18800
E001188,2024-08-23,P015,付箋紙 ポストイット 10個【店頭】,2,300,600
E001189,2024-08-23,P002,Apple iPad Pro 12.9インチ（送料無料）,1,120000,120000
E001190,2024-08-23,P017,Nintendo Switch 有機ELモデル＜ポイント10倍＞,1,130000,130000
E001191,2024-08-23,P073,Logicool メカニカルキーボード G913,2,3000,6000
E001192,2024-08-24,P098,Dell U2723QE 4Kモニター【店頭】,1,25000,25000
E001193,2024-08-24,P109,タニタ 体組成計 インナースキャンデュアル【期間限定】,1,9800,9800
E001194,2024-08-25,P108,TP-Link スマートプラグ 2個セット＜ポイント10倍＞,4,3200,12800
E001195,2024-08-25,P081,ダイキン 加湿空気清浄機,1,180000,180000
E001196,2024-08-25,P055,ニューバランス 574【店頭】,3,4000,12000
E001197,2024-08-26,P069,サンワサプライ モニターアーム＜タイムセール＞,2,1500,3000
E001198,2024-08-26,P111,ヤーマン 美顔器 フォトプラス【期間限定】,1,39800,39800
E001199,2024-08-26,P020,LG 4K有機ELテレビ 55インチ,1,75000,75000
E001200,2024-08-26,P176,地球の歩き方 旅行ガイドブック【店頭】,2,1980,3960
E001201,2024-08-26,P156,コンビ チャイルドシート クルムーヴ（期間限定）,1,38800,38800
E001202,2024-08-27,P112,ドクターエア マッサージガン（ネット）,2,14800,29600
E001203,2024-08-28,P178,折りたたみ トラベルバックパック[半額セール],1,3980,3980
E001204,2024-08-29,P191,全国銘菓 おやつ定期便＜半額セール＞,1,2480,2480
E001205,2024-08-30,P145,ロイヤルカナン ドッグフード 3kg＜タイムセール＞,2,4280,8560
E001206,2024-08-30,P117,ザバス ホエイプロテイン ココア味 1kg＜タイムセール＞,3,3980,11940
E001207,2024-08-30,P016,Dyson V15 コードレス掃除機＜半額セール＞,1,80000,80000
E001208,2024-08-30,P155,くもん 知育玩具 くみくみスロープ【店頭】,1,4280,4280
E001209,2024-08-31,P174,無印良品風 トラベルポーチ 3点セット,2,2480,4960
E001210,2024-08-31,P147,ユリウス K9 犬用ハーネス,1,7980,7980
E001211,2024-08-31,P121,明治 アミノコラーゲン 200g（ネット）,1,2480,2480
E001212,2024-08-31,P087,ブラーバ ジェット m6（ネット）,1,50000,50000
E001213,2024-08-31,P166,築地直送 本マグロ 中トロ 300g＜半額セール＞,1,6800,6800
E001214,2024-09-01,P170,京都宇治 抹茶スイーツ詰め合わせ＜半額セール＞,1,3200,3200
E001215,2024-09-01,P001,Apple MacBook Pro 14インチ＜ポイント10倍＞,1,150000,150000
E001216,2024-09-02,P094,Lenovo ThinkPad X1 Carbon[数量限定],1,170000,170000
E001217,2024-09-02,P168,宮崎県産 完熟マンゴー 2個[新生活応援],5,7800,39000
E001218,2024-09-02,P008,外付けHDD 1TB＜期間限定＞,5,2500,12500
E001219,2024-09-02,P012,消しゴム まとまるくん 5個（期間限定）,1,150,150
E001220,2024-09-03,P067,エレコム USBハブ 4ポート（送料無料）,2,1200,2400
E001221,2024-09-03,P196,TONE 工具セット 56点（ネット）,1,14800,14800
E001222,2024-09-03,P082,バルミューダ トースター＜ポイント10倍＞,1,70000,70000
E001223,2024-09-04,P173,サムソナイト スーツケース 68L＜期間限定＞,1,25800,25800
E001224,2024-09-05,P134,バーミックス ハンドブレンダー＜ポイント10倍＞,2,24800,49600
E001225,2024-09-05,P095,Microsoft Surface Pro 9【セール】,1,140000,140000
E001226,2024-09-06,P135,アシックス ランニングシューズ GEL-KAYANO【期間限定】,1,15800,15800
E001227,2024-09-06,P199,BOSCH レーザー距離計＜期間限定＞,2,7980,15960
E001228,2024-09-07,P158,アンパンマン おしゃべりいっぱいことばずかん[新生活応援],2,7980,15960
E001229,2024-09-07,P146,花王 ニャンとも清潔トイレセット【期間限定】,5,3980,19900
E001230,2024-09-08,P160,西松屋 ベビーバスチェア（ネット）,1,2480,2480
E001231,2024-09-08,P188,厳選コーヒー豆 定期便 200g×2[期間限定],1,3280,3280
E001232,2024-09-08,P142,ザノースフェイス レインジャケット（期間限定）,1,19800,19800
E001233,2024-09-08,P051,アディダス スタンスミス[数量限定],2,2500,5000
E001234,2024-09-08,P123,大塚製薬 ネイチャーメイド 鉄分＜ポイント10倍＞,1,980,980
E001235,2024-09-08,P072,WD 外付けSSD 500GB（期間限定）,3,4000,12000
E001236,2024-09-09,P114,オムロン 血圧計 上腕式＜期間限定＞,3,7980,23940
E001237,2024-09-10,P108,TP-Link スマートプラグ 2個セット（期間限定）,3,3200,9600
E001238,2024-09-10,P152,GEX ハムスターケージ【店頭】,1,4980,4980
E001239,2024-09-10,P034,ジップロック フリーザーバッグ M 50枚【店頭】,8,500,4000
E001240,2024-09-10,P109,タニタ 体組成計 インナースキャンデュアル【まとめ買い】,1,9800,9800
E001241,2024-09-11,P012,消しゴム まとまるくん 5個【セール】,8,150,1200
E001242,2024-09-11,P160,西松屋 ベビーバスチェア,1,2480,2480
E001243,2024-09-11,P193,マキタ 充電式電動ドライバー＜半額セール＞,1,9800,9800
E001244,2024-09-12,P155,くもん 知育玩具 くみくみスロープ【期間限定】,1,4280,4280
E001245,2024-09-12,P036,トイレットペーパー 12ロール ダブル＜期間限定＞,2,300,600
E001246,2024-09-12,P180,竹歯ブラシ 4本セット[数量限定],4,980,3920
E001247,2024-09-12,P071,HDMI ケーブル 2m 2本セット【店頭】,3,500,1500
E001248,2024-09-13,P118,ネイチャーメイド マルチビタミン 100粒,2,1580,3160
E001249,2024-09-13,P170,京都宇治 抹茶スイーツ詰め合わせ＜ポイント10倍＞,3,3200,9600
E001250,2024-09-14,P046,トミカ 緊急車両セット,3,500,1500
E001251,2024-09-14,P173,サムソナイト スーツケース 68L＜ポイント10倍＞,1,25800,25800
E001252,2024-09-14,P104,iRobot ルンバ i5 ロボット掃除機（期間限定）,1,49800,49800
E001253,2024-09-15,P200,花ごころ 培養土 25L & 肥料セット,1,1480,1480
E001254,2024-09-15,P099,EIZO FlexScan EV2795,1,80000,80000
E001255,2024-09-15,P021,ダイソン Pure Cool 空気清浄機（ネット）,1,85000,85000
E001256,2024-09-16,P131,シャープ ヘルシオ ホットクック[期間限定],1,42800,42800
E001257,2024-09-16,P029,Kindle Paperwhite Signature＜ポイント10倍＞,1,25000,25000
E001258,2024-09-17,P123,大塚製薬 ネイチャーメイド 鉄分,1,980,980
E001259,2024-09-17,P195,パキラ 観葉植物 8号鉢,2,4980,9960
E001260,2024-09-18,P190,本の定期便 月2冊,1,2980,2980
E001261,2024-09-18,P073,Logicool メカニカルキーボード G913,4,3000,12000
E001262,2024-09-18,P023,Sony α7C II ミラーレスカメラ,1,95000,95000
E001263,2024-09-19,P108,TP-Link スマートプラグ 2個セット（期間限定）,1,3200,3200
E001264,2024-09-19,P162,北海道 夕張メロン 1玉【期間限定】,1,5800,5800
E001265,2024-09-19,P044,プラレール 超特急セット【セール】,3,1200,3600
E001266,2024-09-20,P119,ヤクルト 青汁のめぐり 30袋＜期間限定＞,2,1980,3960
E001267,2024-09-21,P068,Logicool ウェブカメラ C920【店頭】,4,3200,12800
E001268,2024-09-22,P185,ソーラーチャージャー 折りたたみ式（ネット）,1,5980,5980
E001269,2024-09-23,P142,ザノースフェイス レインジャケット[半額セール],1,19800,19800
E001270,2024-09-24,P056,ドトール ドリップコーヒー 100P,6,150,900
E001271,2024-09-24,P023,Sony α7C II ミラーレスカメラ,1,95000,95000
E001272,2024-09-24,P079,パナソニック LEDデスクライト（期間限定）,1,15000,15000
E001273,2024-09-24,P023,Sony α7C II ミラーレスカメラ＜ポイント10倍＞,1,95000,95000
E001274,2024-09-25,P189,日本酒 頒布会 720ml×2本[半額セール],1,5800,5800
E001275,2024-09-25,P090,三菱 IHクッキングヒーター＜ポイント10倍＞,2,35000,70000
E001276,2024-09-25,P099,EIZO FlexScan EV2795,1,80000,80000
E001277,2024-09-25,P178,折りたたみ トラベルバックパック（期間限定）,1,3980,3980
E001278,2024-09-26,P014,Samsung Galaxy S24 Ultra,1,90000,90000
E001279,2024-09-26,P196,TONE 工具セット 56点（送料無料）,1,14800,14800
E001280,2024-09-26,P022,Apple Watch Ultra 2【店頭】,1,100000,100000
E001281,2024-09-26,P086,ルンバ コンボ j7+【セール】,1,45000,45000
E001282,2024-09-27,P134,バーミックス ハンドブレンダー【店頭】,1,24800,24800
E001283,2024-09-28,P114,オムロン 血圧計 上腕式[期間限定],3,7980,23940
E001284,2024-09-28,P194,アイリスオーヤマ ガーデニングツール 10点セット[半額セール],2,3980,7960
E001285,2024-09-28,P064,ネスカフェ ゴールドブレンド 120g（送料無料）,7,150,1050
E001286,2024-09-29,P013,蛍光ペン 5色セット,6,500,3000
E001287,2024-09-29,P088,東芝 オーブンレンジ 石窯ドーム【まとめ買い】,1,40000,40000
E001288,2024-09-29,P105,Philips Hue スマート照明スターターキット【セール】,1,9800,9800
E001289,2024-09-30,P114,オムロン 血圧計 上腕式[半額セール],1,7980,7980
E001290,2024-09-30,P021,ダイソン Pure Cool 空気清浄機【店頭】,1,85000,85000
E001291,2024-09-30,P012,消しゴム まとまるくん 5個,2,150,300
E001292,2024-09-30,P056,ドトール ドリップコーヒー 100P[半額セール],9,150,1350
E001293,2024-09-30,P056,ドトール ドリップコーヒー 100P（ネット）,1,150,150
E001294,2024-10-01,P013,蛍光ペン 5色セット（送料無料）,1,500,500
E001295,2024-10-01,P053,リーバイス 501 デニム,5,3500,17500
E001296,2024-10-02,P108,TP-Link スマートプラグ 2個セット,3,3200,9600
E001297,2024-10-02,P169,北海道十勝 ラクレットチーズ 300g,2,2480,4960
E001298,2024-10-02,P031,Garmin ForeRunner 265 スマートウォッチ【店頭】,1,40000,40000
E001299,2024-10-02,P192,ワイン頒布会 赤白2本セット,1,6800,6800
E001300,2024-10-03,P074,Anker モバイルバッテリー 20000mAh＜期間限定＞,2,2000,4000
E001301,2024-10-03,P197,高儀 電動丸ノコ[半額セール],2,8980,17960
E001302,2024-10-03,P025,ASUS ROG ゲーミングPC＜期間限定＞,1,230000,230000
E001303,2024-10-04,P111,ヤーマン 美顔器 フォトプラス[新生活応援],2,39800,79600
E001304,2024-10-04,P181,ステンレスストロー 8本セット＜タイムセール＞,1,1280,1280
E001305,2024-10-04,P194,アイリスオーヤマ ガーデニングツール 10点セット【店頭】,4,3980,15920
E001306,2024-10-05,P172,三陸産 生ウニ 100g【セール】,1,5980,5980
E001307,2024-10-05,P067,エレコム USBハブ 4ポート＜半額セール＞,2,1200,2400
E001308,2024-10-06,P080,カリモク ダイニングチェア[新生活応援],1,12000,12000
E001309,2024-10-06,P120,日食 プレミアムピュアオートミール 300g,1,498,498
E001310,2024-10-06,P013,蛍光ペン 5色セット,8,500,4000
E001311,2024-10-07,P037,ティッシュペーパー 5箱パック（送料無料）,7,250,1750
E001312,2024-10-07,P034,ジップロック フリーザーバッグ M 50枚,2,500,1000
E001313,2024-10-07,P061,キリン 一番搾り 350ml 24本＜タイムセール＞,1,180,180
E001314,2024-10-07,P180,竹歯ブラシ 4本セット＜ポイント10倍＞,4,980,3920
E001315,2024-10-08,P143,ダイワ 釣り竿 スピニングロッド[期間限定],1,12800,12800
E001316,2024-10-08,P035,アタック 洗濯洗剤 詰替用 1500g＜半額セール＞,7,250,1750
E001317,2024-10-09,P139,カリマー 登山リュック 30L,1,18800,18800
E001318,2024-10-09,P088,東芝 オーブンレンジ 石窯ドーム（期間限定）,1,40000,40000
E001319,2024-10-09,P196,TONE 工具セット 56点【セール】,1,14800,14800
E001320,2024-10-09,P154,パンパース おむつ テープ 新生児 114枚【店頭】,2,2180,4360
E001321,2024-10-09,P128,ティファール 電気ケトル 1.2L[新生活応援],4,4980,19920
E001322,2024-10-10,P098,Dell U2723QE 4Kモニター（送料無料）,1,25000,25000
E001323,2024-10-10,P066,バッファロー Wi-Fiルーター 6E【店頭】,3,2800,8400
E001324,2024-10-10,P165,博多久松 おせち料理セット 三段重,1,15800,15800
E001325,2024-10-10,P004,ボールペン 3色セット【期間限定】,1,200,200
E001326,2024-10-10,P032,DJI Mini 4 Pro ドローン[期間限定],1,45000,45000
E001327,2024-10-11,P091,富士通 ノートPC LIFEBOOK【期間限定】,1,70000,70000
E001328,2024-10-12,P160,西松屋 ベビーバスチェア（ネット）,2,2480,4960
E001329,2024-10-12,P031,Garmin ForeRunner 265 スマートウォッチ【まとめ買い】,1,40000,40000
E001330,2024-10-12,P161,松坂牛 サーロインステーキ 200g（送料無料）,2,8800,17600
E001331,2024-10-13,P134,バーミックス ハンドブレンダー【店頭】,1,24800,24800
E001332,2024-10-13,P150,アイリスオーヤマ ペット用自動給水器,1,2980,2980
E001333,2024-10-13,P028,三菱電機 エアコン 霧ヶ峰（期間限定）,1,120000,120000
E001334,2024-10-13,P087,ブラーバ ジェット m6【期間限定】,1,50000,50000
E001335,2024-10-14,P153,コンビ ベビーカー スゴカルα＜半額セール＞,1,39800,39800
E001336,2024-10-14,P117,ザバス ホエイプロテイン ココア味 1kg＜半額セール＞,2,3980,7960
E001337,2024-10-15,P178,折りたたみ トラベルバックパック[数量限定],3,3980,11940
E001338,2024-10-15,P091,富士通 ノートPC LIFEBOOK＜タイムセール＞,1,70000,70000
E001339,2024-10-15,P149,チャオ ちゅ〜る バラエティ 50本【まとめ買い】,4,1980,7920
E001340,2024-10-16,P160,西松屋 ベビーバスチェア,1,2480,2480
E001341,2024-10-16,P051,アディダス スタンスミス＜半額セール＞,2,2500,5000
E001342,2024-10-16,P085,パナソニック 食器洗い乾燥機（送料無料）,2,30000,60000
E001343,2024-10-16,P077,コイズミ 学習デスク[数量限定],1,18000,18000
E001344,2024-10-16,P062,UCC ドリップコーヒー 50P＜タイムセール＞,1,130,130
E001345,2024-10-18,P036,トイレットペーパー 12ロール ダブル[数量限定],2,300,600
E001346,2024-10-18,P167,新潟県魚沼産コシヒカリ 5kg[期間限定],3,3980,11940
E001347,2024-10-18,P077,コイズミ 学習デスク【セール】,1,18000,18000
E001348,2024-10-18,P093,コピー用紙 A4 500枚,1,15,15
E001349,2024-10-19,P034,ジップロック フリーザーバッグ M 50枚＜ポイント10倍＞,8,500,4000
E001350,2024-10-19,P105,Philips Hue スマート照明スターターキット,2,9800,19600
E001351,2024-10-20,P044,プラレール 超特急セット（期間限定）,3,1200,3600
E001352,2024-10-21,P082,バルミューダ トースター,1,70000,70000
E001353,2024-10-21,P086,ルンバ コンボ j7+[数量限定],1,45000,45000
E001354,2024-10-21,P085,パナソニック 食器洗い乾燥機[半額セール],2,30000,60000
E001355,2024-10-22,P161,松坂牛 サーロインステーキ 200g＜タイムセール＞,1,8800,8800
E001356,2024-10-22,P072,WD 外付けSSD 500GB[半額セール],3,4000,12000
E001357,2024-10-22,P043,レゴ テクニック ブガッティ シロン（期間限定）,4,800,3200
E001358,2024-10-23,P196,TONE 工具セット 56点[新生活応援],2,14800,29600
E001359,2024-10-24,P043,レゴ テクニック ブガッティ シロン,2,800,1600
E001360,2024-10-24,P116,ブラウン メンズシェーバー シリーズ9,1,24800,24800
E001361,2024-10-25,P080,カリモク ダイニングチェア【期間限定】,1,12000,12000
E001362,2024-10-26,P088,東芝 オーブンレンジ 石窯ドーム[数量限定],1,40000,40000
E001363,2024-10-27,P120,日食 プレミアムピュアオートミール 300g【期間限定】,1,498,498
E001364,2024-10-27,P173,サムソナイト スーツケース 68L【まとめ買い】,2,25800,51600
E001365,2024-10-27,P192,ワイン頒布会 赤白2本セット【店頭】,1,6800,6800
E001366,2024-10-28,P081,ダイキン 加湿空気清浄機[半額セール],1,180000,180000
E001367,2024-10-29,P108,TP-Link スマートプラグ 2個セット＜タイムセール＞,1,3200,3200
E001368,2024-10-29,P200,花ごころ 培養土 25L & 肥料セット[半額セール],1,1480,1480
E001369,2024-10-30,P098,Dell U2723QE 4Kモニター＜期間限定＞,1,25000,25000
E001370,2024-11-01,P033,サランラップ 30cm×50m 3本[期間限定],6,220,1320
E001371,2024-11-01,P007,ワイヤレスマウス＜半額セール＞,2,1500,3000
E001372,2024-11-01,P115,パナソニック 目もとエステ＜ポイント10倍＞,1,15800,15800
E001373,2024-11-01,P133,アイリスオーヤマ 電気圧力鍋＜期間限定＞,1,13800,13800
E001374,2024-11-01,P188,厳選コーヒー豆 定期便 200g×2[数量限定],2,3280,6560
E001375,2024-11-01,P113,パナソニック ヘアドライヤー ナノケア＜タイムセール＞,1,28000,28000
E001376,2024-11-02,P090,三菱 IHクッキングヒーター（ネット）,1,35000,35000
E001377,2024-11-02,P080,カリモク ダイニングチェア（ネット）,1,12000,12000
E001378,2024-11-02,P064,ネスカフェ ゴールドブレンド 120g【期間限定】,1,150,150
E001379,2024-11-03,P067,エレコム USBハブ 4ポート（送料無料）,5,1200,6000
E001380,2024-11-04,P038,キッチンペーパー 4ロール,1,150,150
E001381,2024-11-04,P027,日立 冷蔵庫 R-HW54S,1,85000,85000
E001382,2024-11-05,P101,Echo Dot スマートスピーカー【店頭】,1,5980,5980
E001383,2024-11-05,P074,Anker モバイルバッテリー 20000mAh＜期間限定＞,2,2000,4000
E001384,2024-11-05,P100,LG UltraFine 5K Display,1,250000,250000
E001385,2024-11-06,P193,マキタ 充電式電動ドライバー＜タイムセール＞,1,9800,9800
E001386,2024-11-06,P059,サントリー 天然水 2L 12本[数量限定],10,180,1800
E001387,2024-11-06,P107,Ring ビデオドアベル[半額セール],1,18800,18800
E001388,2024-11-07,P038,キッチンペーパー 4ロール【セール】,2,150,300
E001389,2024-11-07,P115,パナソニック 目もとエステ[期間限定],1,15800,15800
E001390,2024-11-07,P118,ネイチャーメイド マルチビタミン 100粒[半額セール],2,1580,3160
E001391,2024-11-07,P157,ピジョン 哺乳びん 母乳実感＜タイムセール＞,5,1980,9900
E001392,2024-11-08,P012,消しゴム まとまるくん 5個【セール】,2,150,300
E001393,2024-11-08,P152,GEX ハムスターケージ【まとめ買い】,2,4980,9960
E001394,2024-11-08,P150,アイリスオーヤマ ペット用自動給水器,2,2980,5960
E001395,2024-11-08,P084,象印 炊飯器 極め炊き[半額セール],2,22000,44000
E001396,2024-11-10,P190,本の定期便 月2冊[半額セール],3,2980,8940
E001397,2024-11-10,P176,地球の歩き方 旅行ガイドブック,2,1980,3960
E001398,2024-11-10,P024,Dell XPS 15 ノートPC＜ポイント10倍＞,1,200000,200000
E001399,2024-11-10,P079,パナソニック LEDデスクライト＜期間限定＞,1,15000,15000
E001400,2024-11-11,P063,伊藤園 お〜いお茶 2L 6本[新生活応援],1,160,160
E001401,2024-11-11,P109,タニタ 体組成計 インナースキャンデュアル【セール】,1,9800,9800
E001402,2024-11-11,P187,季節のフルーツ定期便 月1回,2,4980,9960
E001403,2024-11-12,P029,Kindle Paperwhite Signature【セール】,2,25000,50000
E001404,2024-11-12,P089,日立 ドラム式洗濯機 ビッグドラム（ネット）,1,55000,55000
E001405,2024-11-12,P194,アイリスオーヤマ ガーデニングツール 10点セット（送料無料）,1,3980,3980
E001406,2024-11-12,P083,シャープ AQUOS 50インチ＜ポイント10倍＞,1,90000,90000
E001407,2024-11-13,P172,三陸産 生ウニ 100g[期間限定],4,5980,23920
E001408,2024-11-13,P121,明治 アミノコラーゲン 200g,2,2480,4960
E001409,2024-11-13,P022,Apple Watch Ultra 2【店頭】,1,100000,100000
E001410,2024-11-13,P042,バスクリン 入浴剤 20包＜タイムセール＞,2,350,700
E001411,2024-11-13,P129,象印 ホットプレート やきやき＜ポイント10倍＞,1,12800,12800
E001412,2024-11-14,P131,シャープ ヘルシオ ホットクック【まとめ買い】,1,42800,42800
E001413,2024-11-14,P058,カルビー ポテトチップス 12袋,1,200,200
E001414,2024-11-14,P116,ブラウン メンズシェーバー シリーズ9＜半額セール＞,2,24800,49600
E001415,2024-11-14,P153,コンビ ベビーカー スゴカルα,1,39800,39800
E001416,2024-11-15,P112,ドクターエア マッサージガン[数量限定],1,14800,14800
E001417,2024-11-16,P072,WD 外付けSSD 500GB【まとめ買い】,1,4000,4000
E001418,2024-11-16,P047,ラキュー ボーナスセット（期間限定）,6,700,4200
E001419,2024-11-17,P043,レゴ テクニック ブガッティ シロン,4,800,3200
E001420,2024-11-17,P047,ラキュー ボーナスセット（ネット）,5,700,3500
E001421,2024-11-17,P185,ソーラーチャージャー 折りたたみ式【セール】,1,5980,5980
E001422,2024-11-17,P182,再生紙ノート A5 5冊パック[数量限定],9,680,6120
E001423,2024-11-17,P048,くもん 日本地図パズル[期間限定],5,300,1500
E001424,2024-11-18,P064,ネスカフェ ゴールドブレンド 120g[新生活応援],1,150,150
E001425,2024-11-19,P179,マーナ シュパット エコバッグ L（ネット）,1,1980,1980
E001426,2024-11-19,P051,アディダス スタンスミス【期間限定】,1,2500,2500
E001427,2024-11-20,P014,Samsung Galaxy S24 Ultra[新生活応援],1,90000,90000
E001428,2024-11-20,P182,再生紙ノート A5 5冊パック,6,680,4080
E001429,2024-11-21,P158,アンパンマン おしゃべりいっぱいことばずかん,2,7980,15960
E001430,2024-11-21,P018,Anker 充電器 65W＜半額セール＞,2,15000,30000
E001431,2024-11-21,P007,ワイヤレスマウス[新生活応援],2,1500,3000
E001432,2024-11-22,P062,UCC ドリップコーヒー 50P[半額セール],8,130,1040
E001433,2024-11-22,P023,Sony α7C II ミラーレスカメラ＜期間限定＞,1,95000,95000
E001434,2024-11-23,P185,ソーラーチャージャー 折りたたみ式【セール】,2,5980,11960
E001435,2024-11-23,P050,ナイキ エアマックス 270（期間限定）,2,5000,10000
E001436,2024-11-24,P144,コールマン 寝袋 マルチレイヤースリーピングバッグ【まとめ買い】,5,8800,44000
E001437,2024-11-24,P018,Anker 充電器 65W,1,15000,15000
E001438,2024-11-24,P190,本の定期便 月2冊【セール】,2,2980,5960
E001439,2024-11-24,P071,HDMI ケーブル 2m 2本セット【期間限定】,4,500,2000
E001440,2024-11-24,P192,ワイン頒布会 赤白2本セット（送料無料）,1,6800,6800
E001441,2024-11-25,P017,Nintendo Switch 有機ELモデル[半額セール],1,130000,130000
E001442,2024-11-25,P089,日立 ドラム式洗濯機 ビッグドラム【セール】,1,55000,55000
E001443,2024-11-26,P098,Dell U2723QE 4Kモニター,1,25000,25000
E001444,2024-11-26,P086,ルンバ コンボ j7+,1,45000,45000
E001445,2024-11-27,P155,くもん 知育玩具 くみくみスロープ,3,4280,12840
E001446,2024-11-27,P149,チャオ ちゅ〜る バラエティ 50本[期間限定],1,1980,1980
E001447,2024-11-29,P197,高儀 電動丸ノコ[数量限定],3,8980,26940
E001448,2024-11-29,P019,BOSE QuietComfort Earbuds[期間限定],1,90000,90000
E001449,2024-11-29,P038,キッチンペーパー 4ロール,2,150,300
E001450,2024-11-29,P158,アンパンマン おしゃべりいっぱいことばずかん,1,7980,7980
E001451,2024-11-30,P096,HP Spectre x360 16,1,200000,200000
E001452,2024-11-30,P166,築地直送 本マグロ 中トロ 300g[数量限定],3,6800,20400
E001453,2024-12-01,P172,三陸産 生ウニ 100g＜半額セール＞,3,5980,17940
E001454,2024-12-01,P145,ロイヤルカナン ドッグフード 3kg（期間限定）,2,4280,8560
E001455,2024-12-02,P088,東芝 オーブンレンジ 石窯ドーム＜ポイント10倍＞,2,40000,80000
E001456,2024-12-02,P015,付箋紙 ポストイット 10個,2,300,600
E001457,2024-12-02,P004,ボールペン 3色セット（送料無料）,8,200,1600
E001458,2024-12-02,P066,バッファロー Wi-Fiルーター 6E[期間限定],2,2800,5600
E001459,2024-12-02,P184,エコ洗剤 ハッピーエレファント 詰替用,1,598,598
E001460,2024-12-03,P113,パナソニック ヘアドライヤー ナノケア,1,28000,28000
E001461,2024-12-03,P081,ダイキン 加湿空気清浄機【店頭】,1,180000,180000
E001462,2024-12-03,P181,ステンレスストロー 8本セット[新生活応援],3,1280,3840
E001463,2024-12-03,P027,日立 冷蔵庫 R-HW54S,1,85000,85000
E001464,2024-12-04,P095,Microsoft Surface Pro 9[新生活応援],1,140000,140000
E001465,2024-12-05,P010,Bluetoothスピーカー＜期間限定＞,3,3000,9000
E001466,2024-12-05,P192,ワイン頒布会 赤白2本セット【店頭】,1,6800,6800
E001467,2024-12-05,P123,大塚製薬 ネイチャーメイド 鉄分,6,980,5880
E001468,2024-12-06,P130,デロンギ コーヒーメーカー マグニフィカS＜タイムセール＞,1,59800,59800
E001469,2024-12-06,P158,アンパンマン おしゃべりいっぱいことばずかん[新生活応援],2,7980,15960
